year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,4,DL,MKE,497.0,52.0,28.85,1.36,10.91,0.0,10.88,3.0,1.0,3793.0,2427.0,104.0,514.0,0.0,748.0
2023,8,OH,CLT,3926.0,726.0,143.04,76.19,170.77,4.42,331.59,82.0,17.0,54777.0,11154.0,8669.0,8188.0,129.0,26637.0
2018,1,DL,VPS,138.0,18.0,4.46,4.19,3.57,0.0,5.77,2.0,0.0,1352.0,423.0,351.0,188.0,0.0,390.0
2021,10,OO,XNA,34.0,10.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,1030.0,407.0,0.0,0.0,0.0,623.0
2023,5,UA,SJC,124.0,16.0,2.55,3.41,1.0,0.0,9.05,2.0,0.0,1148.0,211.0,429.0,18.0,0.0,490.0
2018,4,MQ,SDF,36.0,10.0,2.64,0.08,3.96,0.0,3.31,2.0,0.0,407.0,53.0,2.0,115.0,0.0,237.0
2014,1,AA,MKE,62.0,18.0,8.22,0.0,4.61,0.0,5.17,1.0,2.0,711.0,381.0,0.0,160.0,0.0,170.0
2023,5,OO,GGG,62.0,15.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,591.0,243.0,241.0,0.0,0.0,107.0
2021,10,OO,RDM,390.0,52.0,39.0,2.0,1.0,0.0,10.0,7.0,0.0,4198.0,2761.0,367.0,148.0,0.0,922.0
2018,10,OO,CAK,114.0,17.0,7.5,1.2,2.41,0.0,5.89,0.0,0.0,949.0,423.0,97.0,151.0,0.0,278.0
2022,12,DL,JAC,73.0,20.0,11.99,0.79,5.89,0.0,1.33,5.0,0.0,1139.0,685.0,30.0,376.0,0.0,48.0
2021,8,9E,CHA,124.0,11.0,3.54,2.0,2.6,0.0,2.86,0.0,0.0,1213.0,230.0,718.0,60.0,0.0,205.0
2017,12,F9,MSP,123.0,34.0,12.41,0.04,7.95,0.0,13.6,0.0,0.0,1860.0,672.0,3.0,276.0,0.0,909.0
2019,10,B6,SEA,176.0,33.0,11.63,0.0,15.34,0.74,5.29,0.0,0.0,1754.0,793.0,0.0,526.0,37.0,398.0
2021,9,9E,CVG,579.0,50.0,17.06,0.0,15.22,0.0,17.73,5.0,0.0,4332.0,1403.0,0.0,1986.0,0.0,943.0
2016,1,DL,ORD,593.0,94.0,31.57,9.26,40.17,0.0,13.0,1.0,0.0,4479.0,1539.0,795.0,1451.0,0.0,694.0
2020,11,MQ,ABE,23.0,2.0,1.0,0.34,0.57,0.0,0.09,0.0,0.0,679.0,644.0,12.0,20.0,0.0,3.0
2019,2,DL,MSP,4436.0,940.0,166.52,59.04,402.5,1.0,310.95,4.0,20.0,93070.0,18023.0,7554.0,37106.0,56.0,30331.0
2022,4,F9,CVG,210.0,78.0,24.88,1.39,22.21,0.0,29.52,10.0,0.0,5166.0,1154.0,378.0,1254.0,0.0,2380.0
2017,12,WN,RIC,89.0,19.0,9.12,0.0,0.24,0.0,9.64,4.0,0.0,738.0,402.0,0.0,9.0,0.0,327.0
2020,10,WN,RSW,526.0,31.0,15.61,0.0,11.91,0.0,3.48,0.0,0.0,1062.0,625.0,0.0,250.0,0.0,187.0
2023,5,OO,AGS,87.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0
2017,1,EV,CRP,53.0,11.0,5.26,0.37,4.16,0.0,1.21,0.0,0.0,335.0,173.0,23.0,105.0,0.0,34.0
2021,7,G4,HGR,31.0,5.0,0.27,0.2,0.79,0.0,3.74,3.0,0.0,135.0,8.0,5.0,20.0,0.0,102.0
2015,2,OO,MKE,560.0,218.0,58.55,25.94,51.78,0.0,81.73,38.0,1.0,13360.0,3433.0,2336.0,2225.0,0.0,5366.0
2018,2,EV,ORD,766.0,179.0,19.7,2.68,86.36,0.0,70.27,48.0,1.0,19031.0,3768.0,1107.0,8676.0,0.0,5480.0
2023,6,AA,LBB,52.0,23.0,9.72,0.96,2.89,0.0,9.43,0.0,0.0,2743.0,653.0,73.0,158.0,0.0,1859.0
2018,4,AS,OME,60.0,5.0,1.87,0.0,2.13,0.0,1.0,1.0,1.0,94.0,31.0,0.0,33.0,0.0,30.0
2021,1,WN,ALB,151.0,12.0,4.33,0.0,3.71,0.0,3.96,4.0,0.0,557.0,194.0,0.0,186.0,0.0,177.0
2019,10,NK,BOS,366.0,76.0,11.66,0.0,52.71,0.0,11.63,4.0,0.0,4882.0,505.0,0.0,3463.0,0.0,914.0
2022,1,OH,LFT,62.0,17.0,5.75,0.02,3.62,0.0,7.62,4.0,0.0,1330.0,302.0,3.0,170.0,0.0,855.0
2019,8,MQ,LCH,87.0,13.0,3.52,1.92,1.92,0.0,5.64,1.0,0.0,590.0,159.0,200.0,69.0,0.0,162.0
2023,2,WN,IAH,500.0,80.0,22.07,0.94,30.11,0.58,26.29,9.0,0.0,4411.0,1227.0,87.0,1808.0,14.0,1275.0
2020,4,WN,MCI,1692.0,25.0,12.42,1.0,9.83,0.0,1.75,914.0,0.0,926.0,626.0,23.0,234.0,0.0,43.0
2019,6,YX,CLT,812.0,112.0,25.88,7.88,39.3,0.0,38.94,5.0,2.0,8103.0,2457.0,632.0,2079.0,0.0,2935.0
2016,11,DL,LGA,1886.0,478.0,80.7,4.8,340.38,0.0,52.12,0.0,8.0,33186.0,5647.0,194.0,22767.0,0.0,4578.0
2023,1,WN,ITO,155.0,37.0,14.24,0.0,1.62,0.0,21.14,0.0,0.0,1381.0,486.0,0.0,42.0,0.0,853.0
2022,12,QX,SBA,17.0,4.0,3.79,0.0,0.21,0.0,0.0,2.0,0.0,206.0,196.0,0.0,10.0,0.0,0.0
2021,2,QX,GEG,381.0,59.0,19.6,3.97,18.51,0.32,16.6,27.0,0.0,2588.0,1024.0,119.0,602.0,10.0,833.0
2023,8,G4,FAT,56.0,16.0,4.79,0.4,6.1,0.0,4.71,1.0,0.0,1108.0,418.0,75.0,252.0,0.0,363.0
2015,10,MQ,GCK,62.0,5.0,1.0,0.98,1.3,0.0,1.73,2.0,0.0,404.0,25.0,106.0,64.0,0.0,209.0
2019,6,YX,LEX,86.0,26.0,6.26,0.18,6.56,0.0,13.01,3.0,0.0,3537.0,1663.0,8.0,406.0,0.0,1460.0
2019,7,OO,GNV,82.0,24.0,5.43,1.26,7.01,0.0,10.3,2.0,0.0,1321.0,186.0,107.0,311.0,0.0,717.0
2023,3,MQ,BWI,31.0,8.0,2.18,0.66,3.1,0.0,2.06,0.0,0.0,287.0,109.0,29.0,94.0,0.0,55.0
2018,9,MQ,ABI,169.0,27.0,5.7,6.27,8.23,0.0,6.8,4.0,0.0,2059.0,261.0,403.0,354.0,0.0,1041.0
2023,3,AS,SLC,93.0,18.0,6.63,0.0,5.25,0.0,6.12,0.0,0.0,968.0,507.0,0.0,183.0,0.0,278.0
2018,6,HA,KOA,841.0,40.0,32.23,0.0,0.0,0.0,7.77,8.0,0.0,1343.0,1095.0,0.0,0.0,0.0,248.0
2018,11,OO,DSM,141.0,25.0,5.28,2.28,6.58,0.0,10.86,4.0,0.0,1365.0,346.0,175.0,317.0,0.0,527.0
2021,2,UA,SNA,162.0,10.0,5.82,0.0,2.71,0.0,1.48,8.0,0.0,281.0,156.0,0.0,54.0,0.0,71.0
2019,5,AA,MCI,445.0,124.0,41.68,9.79,22.04,0.0,50.49,17.0,2.0,8891.0,3026.0,1335.0,986.0,0.0,3544.0
2019,2,G4,SBN,60.0,5.0,2.23,0.48,0.34,0.0,1.96,1.0,0.0,542.0,434.0,10.0,8.0,0.0,90.0
2018,3,DL,ONT,31.0,7.0,3.16,0.0,1.68,0.0,2.16,0.0,0.0,307.0,92.0,0.0,91.0,0.0,124.0
2014,11,US,ORD,597.0,115.0,46.05,0.53,42.54,0.24,25.65,0.0,0.0,4783.0,2165.0,20.0,1431.0,5.0,1162.0
2020,8,MQ,SPS,31.0,4.0,1.19,0.0,1.81,0.0,1.0,0.0,0.0,361.0,59.0,0.0,45.0,0.0,257.0
2023,8,UA,LGA,686.0,135.0,44.14,3.79,30.33,0.0,56.74,19.0,2.0,7390.0,1952.0,174.0,1272.0,0.0,3992.0
2022,2,MQ,MSO,28.0,3.0,0.0,0.33,0.0,1.0,1.67,3.0,0.0,89.0,0.0,10.0,0.0,32.0,47.0
2014,12,HA,SEA,62.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,305.0,127.0,0.0,0.0,0.0,178.0
2019,10,WN,RNO,740.0,110.0,43.44,0.0,5.77,0.64,60.15,5.0,0.0,4116.0,1329.0,0.0,204.0,14.0,2569.0
2022,8,B6,SEA,89.0,28.0,13.08,0.39,10.05,1.0,3.47,1.0,0.0,2221.0,1237.0,30.0,672.0,23.0,259.0
2018,7,YV,HSV,90.0,25.0,8.04,2.09,4.63,0.0,10.25,3.0,0.0,1540.0,468.0,195.0,149.0,0.0,728.0
2015,8,UA,ORF,14.0,4.0,2.09,0.0,0.29,0.0,1.62,0.0,0.0,179.0,75.0,0.0,15.0,0.0,89.0
2021,11,UA,RNO,115.0,14.0,4.76,0.0,2.17,0.0,7.07,1.0,0.0,500.0,141.0,0.0,43.0,0.0,316.0
2018,7,WN,LBB,209.0,53.0,24.35,1.89,6.22,0.53,20.01,0.0,0.0,3057.0,1343.0,59.0,341.0,17.0,1297.0
2018,10,G4,USA,87.0,9.0,2.93,0.0,1.27,0.0,4.8,1.0,1.0,482.0,185.0,0.0,59.0,0.0,238.0
2014,3,MQ,FSM,119.0,24.0,10.75,2.84,5.81,0.0,4.61,6.0,0.0,1003.0,421.0,83.0,143.0,0.0,356.0
2014,10,MQ,TLH,156.0,27.0,9.29,0.21,4.4,0.0,13.1,5.0,1.0,875.0,252.0,5.0,111.0,0.0,507.0
2020,2,MQ,ABI,158.0,19.0,7.47,0.63,5.21,0.0,5.69,6.0,0.0,751.0,203.0,54.0,278.0,0.0,216.0
2018,5,F9,FSD,17.0,4.0,0.08,0.0,0.13,0.0,3.79,0.0,0.0,394.0,15.0,0.0,13.0,0.0,366.0
2021,8,NK,BQN,61.0,21.0,8.51,1.45,6.78,0.0,4.26,7.0,1.0,1134.0,571.0,83.0,284.0,0.0,196.0
2019,4,OO,SLN,78.0,6.0,1.0,1.0,0.46,0.0,3.54,2.0,0.0,749.0,25.0,209.0,42.0,0.0,473.0
2015,2,UA,SAN,530.0,123.0,57.92,11.51,18.25,0.0,35.31,3.0,0.0,5602.0,2340.0,539.0,790.0,0.0,1933.0
2014,4,OO,AVL,60.0,21.0,3.27,0.0,2.36,0.0,15.37,1.0,0.0,1583.0,310.0,0.0,103.0,0.0,1170.0
2014,10,WN,GSP,119.0,40.0,12.13,0.0,4.26,0.0,23.61,2.0,0.0,2285.0,601.0,0.0,190.0,0.0,1494.0
2016,4,OO,BIS,188.0,29.0,10.68,0.4,8.92,0.0,9.0,6.0,0.0,1327.0,503.0,19.0,243.0,0.0,562.0
2019,12,DL,BOS,1549.0,422.0,72.21,12.94,239.05,0.0,97.8,11.0,0.0,34212.0,4215.0,1130.0,20793.0,0.0,8074.0
2022,11,AS,BWI,29.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,191.0,0.0,0.0,142.0,0.0,49.0
2019,1,G4,IAG,26.0,3.0,0.98,1.44,0.02,0.0,0.56,2.0,0.0,179.0,88.0,49.0,2.0,0.0,40.0
2021,5,9E,ORD,76.0,2.0,1.0,0.0,0.26,0.0,0.74,0.0,0.0,66.0,43.0,0.0,6.0,0.0,17.0
2015,9,EV,SPI,55.0,7.0,3.94,0.0,0.24,0.0,2.82,0.0,2.0,553.0,404.0,0.0,14.0,0.0,135.0
2021,2,9E,BGM,28.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,278.0,32.0,0.0,22.0,0.0,224.0
2017,1,NK,LAX,806.0,328.0,34.21,0.6,264.47,0.26,28.46,18.0,0.0,19638.0,2947.0,41.0,14149.0,7.0,2494.0
2023,4,OH,DCA,2813.0,453.0,100.59,9.43,167.55,1.13,174.29,39.0,5.0,33175.0,11020.0,537.0,7915.0,33.0,13670.0
2020,1,OO,MDW,241.0,38.0,21.81,1.96,14.23,0.0,0.0,8.0,0.0,2533.0,1697.0,221.0,615.0,0.0,0.0
2019,10,WN,MCI,2082.0,305.0,96.12,2.9,48.46,1.0,156.52,17.0,1.0,14268.0,4482.0,263.0,1585.0,27.0,7911.0
2016,2,WN,MDW,5887.0,550.0,145.07,32.84,143.46,0.88,227.76,235.0,43.0,32892.0,8100.0,4502.0,6421.0,14.0,13855.0
2017,10,WN,FLL,1722.0,255.0,100.55,0.31,66.21,2.0,85.93,5.0,2.0,12530.0,6141.0,10.0,1731.0,107.0,4541.0
2021,6,F9,IAH,113.0,22.0,6.56,0.0,7.91,0.0,7.53,1.0,0.0,1152.0,258.0,0.0,373.0,0.0,521.0
2016,1,UA,DCA,233.0,42.0,16.39,7.06,7.48,0.0,11.07,18.0,0.0,2580.0,914.0,323.0,389.0,0.0,954.0
2021,1,YV,STS,37.0,6.0,2.65,0.0,0.34,0.0,3.01,0.0,0.0,377.0,134.0,0.0,11.0,0.0,232.0
2013,8,MQ,GNV,60.0,5.0,0.71,0.0,2.18,0.0,2.11,0.0,0.0,358.0,31.0,0.0,103.0,0.0,224.0
2019,12,9E,RDU,692.0,135.0,27.92,4.03,35.16,0.0,67.9,11.0,0.0,9794.0,2155.0,365.0,1555.0,0.0,5719.0
2018,4,UA,JAX,109.0,14.0,4.36,0.0,3.76,0.0,5.88,0.0,0.0,956.0,210.0,0.0,198.0,0.0,548.0
2020,8,AS,CHS,31.0,7.0,0.0,1.82,1.86,0.0,3.32,0.0,0.0,257.0,0.0,61.0,70.0,0.0,126.0
2014,3,FL,TPA,370.0,74.0,20.45,0.0,25.76,0.0,27.79,6.0,0.0,3964.0,771.0,0.0,1075.0,0.0,2118.0
2019,12,YX,JFK,418.0,73.0,19.94,3.38,34.92,0.0,14.76,0.0,0.0,3876.0,1135.0,303.0,1445.0,0.0,993.0
2016,3,OO,PAH,58.0,8.0,2.55,0.0,1.41,0.0,4.03,1.0,0.0,465.0,96.0,0.0,37.0,0.0,332.0
2015,6,WN,BUR,1248.0,257.0,101.7,0.07,12.62,0.13,142.47,25.0,1.0,12149.0,5100.0,27.0,349.0,4.0,6669.0
2018,3,G4,ABQ,18.0,2.0,0.0,0.0,1.81,0.0,0.19,0.0,0.0,60.0,0.0,0.0,52.0,0.0,8.0
2019,1,OO,LFT,45.0,8.0,1.0,0.82,2.68,0.0,3.5,1.0,1.0,401.0,35.0,74.0,71.0,0.0,221.0
2022,4,AA,MSN,59.0,16.0,5.3,0.54,1.14,0.0,9.03,1.0,0.0,1413.0,213.0,24.0,63.0,0.0,1113.0
2021,12,YV,CVG,127.0,17.0,13.0,0.0,0.0,0.0,4.0,2.0,0.0,1264.0,950.0,0.0,0.0,0.0,314.0
2022,6,WN,BWI,5247.0,1317.0,408.54,25.89,249.58,1.96,631.02,175.0,6.0,71627.0,20626.0,2261.0,12062.0,128.0,36550.0
2022,1,NK,BNA,145.0,53.0,6.87,0.41,35.94,1.32,8.46,5.0,0.0,3037.0,449.0,29.0,1816.0,62.0,681.0
2022,2,AS,ABQ,28.0,2.0,0.0,0.21,0.06,0.0,1.73,0.0,0.0,67.0,0.0,7.0,2.0,0.0,58.0
2013,8,OO,CID,91.0,18.0,9.75,0.0,0.35,0.0,7.9,1.0,0.0,1333.0,824.0,0.0,28.0,0.0,481.0
2023,1,UA,STL,151.0,35.0,13.59,0.0,6.66,0.0,14.74,0.0,0.0,2017.0,623.0,0.0,319.0,0.0,1075.0
2018,2,OH,MYR,194.0,49.0,15.38,3.94,8.45,0.0,21.23,4.0,1.0,2666.0,543.0,241.0,218.0,0.0,1664.0
2022,12,F9,CLE,326.0,91.0,41.75,0.96,16.55,0.0,31.75,28.0,0.0,5230.0,1982.0,118.0,723.0,0.0,2407.0
2023,7,OO,MFR,263.0,29.0,16.27,2.0,2.99,0.0,7.74,0.0,0.0,1281.0,649.0,53.0,108.0,0.0,471.0
2014,4,B6,RSW,507.0,93.0,27.59,0.45,48.08,0.64,16.24,5.0,1.0,4786.0,1960.0,25.0,1789.0,36.0,976.0
2019,8,WN,CLE,614.0,88.0,28.02,1.94,14.23,0.0,43.81,5.0,0.0,4132.0,1265.0,181.0,508.0,0.0,2178.0
2022,7,9E,BGM,31.0,6.0,2.47,0.0,2.53,0.0,1.0,0.0,0.0,219.0,150.0,0.0,51.0,0.0,18.0
2015,7,OO,GJT,170.0,16.0,3.23,1.26,6.45,0.0,5.06,0.0,1.0,618.0,162.0,23.0,162.0,0.0,271.0
2023,5,NK,BOI,31.0,18.0,6.95,0.35,7.52,0.0,3.18,1.0,0.0,1629.0,863.0,33.0,317.0,0.0,416.0
2020,9,OO,PSP,365.0,21.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,1083.0,768.0,0.0,126.0,0.0,189.0
2017,2,EV,MYR,46.0,6.0,4.05,0.0,0.09,0.0,1.86,1.0,0.0,455.0,367.0,0.0,15.0,0.0,73.0
2013,9,WN,BNA,2154.0,397.0,125.94,9.31,59.15,2.1,200.51,4.0,1.0,17804.0,5132.0,611.0,2026.0,85.0,9950.0
2014,6,FL,RSW,204.0,52.0,20.37,1.27,13.06,0.0,17.3,1.0,0.0,2381.0,831.0,101.0,600.0,0.0,849.0
2019,3,YX,BOS,660.0,115.0,37.82,1.21,39.91,0.0,36.07,16.0,0.0,8947.0,3957.0,164.0,2452.0,0.0,2374.0
2017,6,DL,MYR,120.0,22.0,9.59,0.96,5.09,0.0,6.36,0.0,0.0,1392.0,609.0,124.0,228.0,0.0,431.0
2019,3,WN,PIT,916.0,135.0,70.14,1.14,12.65,1.0,50.07,28.0,0.0,8987.0,5167.0,137.0,575.0,181.0,2927.0
2022,1,OO,ONT,270.0,35.0,23.0,6.0,1.0,0.0,5.0,9.0,2.0,2981.0,1741.0,876.0,118.0,0.0,246.0
2022,7,NK,BNA,235.0,37.0,10.32,1.55,18.69,0.0,6.44,0.0,0.0,2225.0,505.0,81.0,1163.0,0.0,476.0
2021,12,OO,RHI,62.0,13.0,8.0,5.0,0.0,0.0,0.0,4.0,0.0,1260.0,593.0,667.0,0.0,0.0,0.0
2021,4,MQ,LBB,28.0,5.0,0.0,1.13,1.93,0.0,1.93,0.0,0.0,194.0,0.0,36.0,52.0,0.0,106.0
2021,12,OO,MEM,439.0,113.0,84.0,11.0,0.0,0.0,18.0,15.0,0.0,7746.0,4846.0,702.0,0.0,0.0,2198.0
2016,2,EV,EWN,55.0,17.0,3.8,0.0,3.64,0.0,9.56,1.0,1.0,922.0,315.0,0.0,135.0,0.0,472.0
2020,10,NK,LAS,969.0,95.0,20.28,4.34,42.28,2.86,25.25,0.0,1.0,5086.0,1112.0,254.0,2014.0,89.0,1617.0
2015,5,OO,CMH,106.0,8.0,5.03,0.0,2.04,0.0,0.93,1.0,1.0,362.0,291.0,0.0,54.0,0.0,17.0
2015,2,VX,DAL,322.0,72.0,15.57,12.23,8.75,0.03,35.42,20.0,0.0,4099.0,1145.0,402.0,393.0,2.0,2157.0
2021,4,YV,MAF,336.0,60.0,20.91,2.04,12.13,0.0,24.93,3.0,0.0,4215.0,1659.0,80.0,451.0,0.0,2025.0
2016,6,DL,AGS,61.0,8.0,2.59,2.0,2.0,0.0,1.41,0.0,0.0,727.0,239.0,385.0,46.0,0.0,57.0
2021,8,AA,DEN,990.0,219.0,84.86,11.4,56.88,1.35,64.51,51.0,3.0,14893.0,5297.0,1472.0,3081.0,62.0,4981.0
2017,7,NK,IAH,639.0,145.0,15.59,5.61,103.82,0.0,19.98,28.0,1.0,10564.0,1339.0,658.0,6714.0,0.0,1853.0
2021,4,G4,MFE,22.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,18.0,0.0,22.0
2019,3,WN,SJC,2829.0,451.0,147.24,1.09,44.35,0.41,257.91,134.0,0.0,20092.0,7427.0,54.0,1197.0,9.0,11405.0
2017,7,NK,CAK,102.0,24.0,5.59,0.0,15.65,0.0,2.76,1.0,0.0,1211.0,189.0,0.0,872.0,0.0,150.0
2018,11,MQ,SUX,113.0,17.0,3.02,2.01,5.53,0.0,6.45,3.0,0.0,764.0,161.0,113.0,112.0,0.0,378.0
2023,8,AA,EWR,671.0,195.0,62.51,11.22,47.06,0.2,74.01,10.0,2.0,13847.0,4866.0,1221.0,2079.0,31.0,5650.0
2015,4,DL,ICT,64.0,6.0,1.1,0.16,3.04,0.0,1.69,0.0,0.0,529.0,241.0,39.0,68.0,0.0,181.0
2022,5,B6,BDL,317.0,101.0,46.78,3.23,22.1,0.0,28.89,2.0,1.0,6584.0,3126.0,295.0,889.0,0.0,2274.0
2014,9,MQ,SAT,26.0,5.0,1.01,0.0,3.0,0.0,0.99,1.0,0.0,302.0,71.0,0.0,89.0,0.0,142.0
2020,12,MQ,PNS,85.0,4.0,1.0,0.3,2.7,0.0,0.0,1.0,0.0,71.0,16.0,6.0,49.0,0.0,0.0
2016,10,UA,MDT,52.0,9.0,3.38,0.09,1.09,0.0,4.44,0.0,0.0,573.0,100.0,3.0,83.0,0.0,387.0
2023,5,B6,SAT,62.0,9.0,7.24,0.0,1.0,0.0,0.76,0.0,0.0,739.0,683.0,0.0,18.0,0.0,38.0
2022,9,OO,ABR,60.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,177.0,0.0,0.0,0.0,0.0
2015,8,EV,PWM,186.0,44.0,18.78,0.75,14.16,0.0,10.31,0.0,0.0,2462.0,927.0,45.0,625.0,0.0,865.0
2021,4,G4,SAN,13.0,2.0,1.35,0.0,0.65,0.0,0.0,0.0,0.0,35.0,24.0,0.0,11.0,0.0,0.0
2015,11,UA,AUS,436.0,141.0,21.91,5.42,77.28,0.0,36.39,4.0,0.0,14463.0,1774.0,958.0,8321.0,0.0,3410.0
2017,6,UA,PHL,377.0,110.0,23.52,2.44,49.0,0.0,35.04,0.0,3.0,8923.0,1886.0,214.0,3646.0,0.0,3177.0
2018,9,OO,LGA,894.0,241.0,24.57,47.3,89.31,0.0,79.83,15.0,12.0,20353.0,2981.0,5550.0,4797.0,0.0,7025.0
2019,9,OO,PDX,708.0,65.0,11.01,0.89,25.95,0.0,27.15,1.0,0.0,2786.0,661.0,17.0,925.0,0.0,1183.0
2021,10,WN,SJC,2085.0,658.0,219.7,1.64,69.47,2.31,364.86,77.0,1.0,31297.0,9985.0,106.0,2366.0,71.0,18769.0
2020,8,OO,BDL,119.0,11.0,7.0,2.0,0.0,0.0,2.0,2.0,0.0,763.0,277.0,275.0,0.0,0.0,211.0
2016,11,DL,MSO,27.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0
2022,1,OH,IND,81.0,18.0,1.42,2.0,4.89,0.0,9.69,4.0,0.0,1093.0,58.0,143.0,151.0,0.0,741.0
2019,8,YX,GRR,160.0,38.0,8.67,0.95,9.69,0.0,18.68,13.0,0.0,2913.0,626.0,92.0,393.0,0.0,1802.0
2022,3,MQ,CLT,230.0,19.0,8.62,2.74,2.15,0.0,5.48,2.0,1.0,1593.0,779.0,212.0,76.0,0.0,526.0
2021,11,DL,CAE,150.0,8.0,5.84,0.0,0.74,0.0,1.42,0.0,0.0,404.0,350.0,0.0,21.0,0.0,33.0
2014,4,F9,CLE,30.0,4.0,0.06,0.0,1.03,0.0,2.91,0.0,0.0,389.0,3.0,0.0,107.0,0.0,279.0
2013,9,AS,DEN,123.0,25.0,4.2,0.91,18.97,0.0,0.92,0.0,1.0,806.0,115.0,29.0,589.0,0.0,73.0
2022,4,9E,MOT,28.0,6.0,1.81,1.74,2.45,0.0,0.0,4.0,0.0,534.0,69.0,325.0,140.0,0.0,0.0
2017,8,AA,ONT,270.0,53.0,15.8,1.44,14.63,0.0,21.13,0.0,0.0,3454.0,1498.0,124.0,481.0,0.0,1351.0
2013,12,OO,MEM,114.0,29.0,7.56,0.0,12.57,0.0,8.87,2.0,0.0,1339.0,384.0,0.0,490.0,0.0,465.0
2017,11,EV,BOS,172.0,24.0,5.68,1.0,7.6,0.0,9.73,0.0,0.0,1031.0,147.0,69.0,249.0,0.0,566.0
2020,12,OO,AMA,28.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,95.0,0.0,0.0,0.0,31.0
2022,1,F9,CMH,20.0,5.0,3.22,0.0,0.56,0.0,1.22,1.0,0.0,383.0,277.0,0.0,47.0,0.0,59.0
2017,10,EV,DFW,927.0,142.0,43.01,0.0,21.64,0.0,77.35,3.0,1.0,13026.0,6869.0,0.0,803.0,0.0,5354.0
2014,2,B6,IAD,139.0,34.0,11.82,1.32,11.73,0.0,9.13,13.0,0.0,2318.0,663.0,326.0,475.0,0.0,854.0
2015,11,EV,PVD,82.0,11.0,6.08,0.0,3.42,0.0,1.51,0.0,0.0,728.0,487.0,0.0,94.0,0.0,147.0
2016,3,AS,BRW,79.0,5.0,1.94,0.0,2.06,0.0,1.0,4.0,1.0,173.0,30.0,0.0,86.0,0.0,57.0
2014,12,MQ,RST,109.0,17.0,5.28,2.87,6.21,0.0,2.65,8.0,2.0,598.0,205.0,151.0,171.0,0.0,71.0
2016,7,DL,HSV,156.0,45.0,17.22,5.06,7.72,0.0,15.0,0.0,0.0,4318.0,2247.0,271.0,367.0,0.0,1433.0
2019,5,WN,ONT,1008.0,216.0,90.04,1.13,10.97,0.0,113.86,26.0,0.0,11036.0,3963.0,164.0,454.0,0.0,6455.0
2015,10,OO,BIS,209.0,22.0,7.74,0.0,4.56,0.0,9.7,1.0,0.0,976.0,478.0,0.0,90.0,0.0,408.0
2023,4,DL,BIS,30.0,3.0,0.72,0.18,1.1,0.0,1.0,0.0,0.0,121.0,36.0,7.0,46.0,0.0,32.0
2018,4,YV,DSM,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0
2019,8,NK,BDL,133.0,31.0,10.02,1.23,11.37,0.18,8.19,4.0,0.0,1950.0,725.0,54.0,600.0,9.0,562.0
2022,7,UA,PHX,684.0,155.0,62.32,6.16,24.08,0.0,62.44,3.0,4.0,9935.0,3544.0,465.0,995.0,0.0,4931.0
2022,4,OO,SUX,52.0,8.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,966.0,711.0,0.0,0.0,0.0,255.0
2022,1,WN,SNA,1447.0,199.0,88.82,0.0,28.66,0.89,80.63,88.0,1.0,8697.0,3894.0,0.0,1008.0,24.0,3771.0
2018,10,MQ,AEX,92.0,21.0,5.45,1.6,9.2,0.65,4.1,2.0,0.0,986.0,287.0,87.0,333.0,11.0,268.0
2022,12,AA,BUR,124.0,40.0,11.07,1.16,15.08,0.0,12.69,1.0,7.0,2130.0,714.0,76.0,468.0,0.0,872.0
2019,12,OO,SEA,1410.0,203.0,40.97,10.07,79.82,2.41,69.73,8.0,1.0,12661.0,3389.0,1833.0,3204.0,54.0,4181.0
2019,8,UA,ROC,118.0,32.0,9.95,0.25,6.94,0.0,14.86,2.0,0.0,2328.0,644.0,23.0,239.0,0.0,1422.0
2017,3,OO,MKE,483.0,120.0,30.85,2.08,22.92,0.28,63.88,11.0,1.0,8656.0,3390.0,189.0,1070.0,8.0,3999.0
2017,3,OO,LSE,167.0,42.0,7.89,2.51,12.7,0.0,18.89,5.0,0.0,3177.0,354.0,162.0,782.0,0.0,1879.0
2017,1,OO,OKC,198.0,52.0,10.24,0.0,10.47,0.75,30.55,3.0,0.0,3832.0,1079.0,0.0,429.0,101.0,2223.0
